#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 1 Hour Interplantary OMNI data
#     DATA_TYPE                       H0>Definitive Hourly
#     DESCRIPTOR                      IMF, Plasma, Indices, Energetic Proton Flux
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            Hourly averaged definitive multispacecraft interplanetary parameters data
#                                     OMNI Data Documentation: https://omniweb.gsfc.nasa.gov/html/ow_data.html
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow.h
#                                     COHOWeb-formatted OMNI_M merged magnetic field and plasma data http://cohoweb.gsfc.nasa.gov/           
#                                     Recent OMNI 1-HR Updates News: https://omniweb.gsfc.nasa.gov/html/ow_news.html
#     MODS                            created August 2003;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni2_h0_mrg1hr_00000000_v01
#     PI_NAME                         J.H. King, N. Papitashvili
#     PI_AFFILIATION                  ADNET, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Particles (space)
#                                     Electric Fields (space)
#                                     Activity Indices
#     GENERATED_BY                    King/Papitashvili
#     TIME_RESOLUTION                 1 hour
#     LOGICAL_SOURCE                  omni2_h0_mrg1hr
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, Hourly IMF and Plasma Data, and Energetic Proton                            
#     LOGICAL_SOURCE_DESCRIPTION       Fluxes, Time-Shifted to the Nose of the Earth's Bow Shock, plus Solar and Magnetic                    
#                                      Indices                                                                                               
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     COHOWeb-formatted OMNI_M merged magnetic field and plasma data
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/ow_data.html
#                                     https://omniweb.gsfc.nasa.gov/ow.html
#                                     http://cohoweb.gsfc.nasa.gov/
#                                     https://omniweb.gsfc.nasa.gov/html/ow_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-Particles_mrg1hr_1hour_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://VMO/NumericalData/OMNI/PT1H
#     CDFMAJOR                        ROW_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time_at_center_of_hour
#  2. Dst - 1-hour Dst index (1963/001-2014/366), Provisional Dst (2015/001-2016/366), Quick-look Dst (2017/001-2018/151), from WDC Kyoto
#
TIME_AT_CENTER_OF_HOUR  1-H_DST
03-06-2007 08:30:00.000       0
03-06-2007 09:30:00.000      -1
03-06-2007 10:30:00.000      -1
03-06-2007 11:30:00.000      -1
03-06-2007 12:30:00.000      -2
03-06-2007 13:30:00.000      -1
03-06-2007 14:30:00.000       0
03-06-2007 15:30:00.000       3
03-06-2007 16:30:00.000       9
03-06-2007 17:30:00.000       6
03-06-2007 18:30:00.000       0
03-06-2007 19:30:00.000      -4
03-06-2007 20:30:00.000      -3
03-06-2007 21:30:00.000      -6
03-06-2007 22:30:00.000      -8
03-06-2007 23:30:00.000      -9
04-06-2007 00:30:00.000      -8
04-06-2007 01:30:00.000      -6
04-06-2007 02:30:00.000      -5
04-06-2007 03:30:00.000      -4
04-06-2007 04:30:00.000      -9
04-06-2007 05:30:00.000      -2
04-06-2007 06:30:00.000      -1
04-06-2007 07:30:00.000       1
04-06-2007 08:30:00.000       1
04-06-2007 09:30:00.000      -1
04-06-2007 10:30:00.000      -2
04-06-2007 11:30:00.000       2
04-06-2007 12:30:00.000       4
04-06-2007 13:30:00.000       4
04-06-2007 14:30:00.000       3
04-06-2007 15:30:00.000       0
04-06-2007 16:30:00.000      -2
04-06-2007 17:30:00.000      -7
04-06-2007 18:30:00.000      -9
04-06-2007 19:30:00.000      -9
04-06-2007 20:30:00.000      -7
04-06-2007 21:30:00.000      -9
04-06-2007 22:30:00.000     -11
04-06-2007 23:30:00.000     -11
05-06-2007 00:30:00.000     -12
05-06-2007 01:30:00.000     -12
05-06-2007 02:30:00.000      -8
05-06-2007 03:30:00.000      -7
05-06-2007 04:30:00.000      -7
05-06-2007 05:30:00.000      -7
05-06-2007 06:30:00.000      -5
05-06-2007 07:30:00.000      -4
05-06-2007 08:30:00.000      -5
05-06-2007 09:30:00.000      -5
05-06-2007 10:30:00.000      -4
05-06-2007 11:30:00.000      -1
05-06-2007 12:30:00.000       0
05-06-2007 13:30:00.000       2
05-06-2007 14:30:00.000       1
05-06-2007 15:30:00.000       0
05-06-2007 16:30:00.000       2
05-06-2007 17:30:00.000       1
05-06-2007 18:30:00.000      -1
05-06-2007 19:30:00.000      -5
05-06-2007 20:30:00.000      -6
05-06-2007 21:30:00.000      -9
05-06-2007 22:30:00.000     -10
05-06-2007 23:30:00.000      -6
06-06-2007 00:30:00.000      -8
06-06-2007 01:30:00.000      -9
06-06-2007 02:30:00.000      -6
06-06-2007 03:30:00.000      -4
06-06-2007 04:30:00.000      -1
06-06-2007 05:30:00.000      -1
06-06-2007 06:30:00.000      -2
06-06-2007 07:30:00.000      -2
06-06-2007 08:30:00.000      -2
06-06-2007 09:30:00.000      -2
06-06-2007 10:30:00.000      -3
06-06-2007 11:30:00.000      -5
06-06-2007 12:30:00.000      -5
06-06-2007 13:30:00.000      -3
06-06-2007 14:30:00.000      -2
06-06-2007 15:30:00.000       0
06-06-2007 16:30:00.000       0
06-06-2007 17:30:00.000      -2
06-06-2007 18:30:00.000      -2
06-06-2007 19:30:00.000      -1
06-06-2007 20:30:00.000       2
06-06-2007 21:30:00.000       2
06-06-2007 22:30:00.000       1
06-06-2007 23:30:00.000       0
07-06-2007 00:30:00.000      -4
07-06-2007 01:30:00.000      -5
07-06-2007 02:30:00.000      -5
07-06-2007 03:30:00.000      -4
07-06-2007 04:30:00.000      -2
07-06-2007 05:30:00.000      -1
07-06-2007 06:30:00.000      -1
07-06-2007 07:30:00.000       2
07-06-2007 08:30:00.000       2
07-06-2007 09:30:00.000       1
07-06-2007 10:30:00.000       1
07-06-2007 11:30:00.000       2
07-06-2007 12:30:00.000       2
07-06-2007 13:30:00.000       1
07-06-2007 14:30:00.000       2
07-06-2007 15:30:00.000       5
07-06-2007 16:30:00.000       6
07-06-2007 17:30:00.000       8
07-06-2007 18:30:00.000       9
07-06-2007 19:30:00.000      11
07-06-2007 20:30:00.000      12
07-06-2007 21:30:00.000      10
07-06-2007 22:30:00.000       9
07-06-2007 23:30:00.000      10
08-06-2007 00:30:00.000      10
08-06-2007 01:30:00.000      14
08-06-2007 02:30:00.000      10
08-06-2007 03:30:00.000       2
08-06-2007 04:30:00.000      -1
08-06-2007 05:30:00.000       1
08-06-2007 06:30:00.000       3
08-06-2007 07:30:00.000      -2
08-06-2007 08:30:00.000       1
08-06-2007 09:30:00.000       1
08-06-2007 10:30:00.000       0
08-06-2007 11:30:00.000       0
08-06-2007 12:30:00.000       7
08-06-2007 13:30:00.000       9
08-06-2007 14:30:00.000       9
08-06-2007 15:30:00.000       5
08-06-2007 16:30:00.000      -2
08-06-2007 17:30:00.000      -9
08-06-2007 18:30:00.000     -13
08-06-2007 19:30:00.000     -15
08-06-2007 20:30:00.000     -19
08-06-2007 21:30:00.000     -21
08-06-2007 22:30:00.000     -16
08-06-2007 23:30:00.000     -13
09-06-2007 00:30:00.000     -12
09-06-2007 01:30:00.000     -11
09-06-2007 02:30:00.000      -7
09-06-2007 03:30:00.000      -6
09-06-2007 04:30:00.000     -11
09-06-2007 05:30:00.000     -14
09-06-2007 06:30:00.000     -10
09-06-2007 07:30:00.000      -8
09-06-2007 08:30:00.000      -7
09-06-2007 09:30:00.000     -10
09-06-2007 10:30:00.000     -17
09-06-2007 11:30:00.000     -20
09-06-2007 12:30:00.000     -20
09-06-2007 13:30:00.000     -18
09-06-2007 14:30:00.000     -17
09-06-2007 15:30:00.000     -16
09-06-2007 16:30:00.000     -10
09-06-2007 17:30:00.000      -9
09-06-2007 18:30:00.000     -12
09-06-2007 19:30:00.000      -8
09-06-2007 20:30:00.000      -9
09-06-2007 21:30:00.000     -13
09-06-2007 22:30:00.000     -12
09-06-2007 23:30:00.000      -9
10-06-2007 00:30:00.000      -8
10-06-2007 01:30:00.000     -10
10-06-2007 02:30:00.000     -11
10-06-2007 03:30:00.000      -6
10-06-2007 04:30:00.000      -6
10-06-2007 05:30:00.000      -3
10-06-2007 06:30:00.000       2
10-06-2007 07:30:00.000       2
10-06-2007 08:30:00.000      -9
10-06-2007 09:30:00.000     -13
10-06-2007 10:30:00.000      -8
10-06-2007 11:30:00.000      -5
10-06-2007 12:30:00.000      -4
10-06-2007 13:30:00.000      -5
10-06-2007 14:30:00.000      -7
10-06-2007 15:30:00.000     -11
10-06-2007 16:30:00.000     -10
10-06-2007 17:30:00.000     -10
10-06-2007 18:30:00.000     -10
10-06-2007 19:30:00.000     -10
10-06-2007 20:30:00.000     -10
10-06-2007 21:30:00.000     -11
10-06-2007 22:30:00.000     -12
10-06-2007 23:30:00.000     -12
11-06-2007 00:30:00.000     -14
11-06-2007 01:30:00.000     -14
11-06-2007 02:30:00.000     -11
11-06-2007 03:30:00.000     -10
11-06-2007 04:30:00.000     -11
11-06-2007 05:30:00.000     -11
11-06-2007 06:30:00.000     -10
11-06-2007 07:30:00.000      -8
11-06-2007 08:30:00.000      -7
11-06-2007 09:30:00.000      -7
11-06-2007 10:30:00.000      -8
11-06-2007 11:30:00.000     -10
11-06-2007 12:30:00.000     -10
11-06-2007 13:30:00.000     -11
11-06-2007 14:30:00.000     -10
11-06-2007 15:30:00.000     -11
11-06-2007 16:30:00.000     -13
11-06-2007 17:30:00.000     -13
11-06-2007 18:30:00.000     -14
11-06-2007 19:30:00.000     -15
11-06-2007 20:30:00.000     -14
11-06-2007 21:30:00.000     -14
11-06-2007 22:30:00.000     -16
11-06-2007 23:30:00.000     -15
12-06-2007 00:30:00.000     -11
12-06-2007 01:30:00.000      -9
12-06-2007 02:30:00.000      -8
12-06-2007 03:30:00.000      -8
12-06-2007 04:30:00.000      -7
12-06-2007 05:30:00.000      -6
12-06-2007 06:30:00.000      -8
12-06-2007 07:30:00.000      -9
12-06-2007 08:30:00.000     -10
12-06-2007 09:30:00.000      -8
12-06-2007 10:30:00.000      -7
12-06-2007 11:30:00.000      -8
12-06-2007 12:30:00.000      -7
12-06-2007 13:30:00.000      -9
12-06-2007 14:30:00.000     -10
12-06-2007 15:30:00.000     -10
12-06-2007 16:30:00.000      -9
12-06-2007 17:30:00.000      -8
12-06-2007 18:30:00.000     -10
12-06-2007 19:30:00.000     -11
12-06-2007 20:30:00.000     -11
12-06-2007 21:30:00.000     -11
12-06-2007 22:30:00.000     -10
12-06-2007 23:30:00.000      -6
13-06-2007 00:30:00.000      -3
13-06-2007 01:30:00.000       1
13-06-2007 02:30:00.000       1
13-06-2007 03:30:00.000       2
13-06-2007 04:30:00.000       1
13-06-2007 05:30:00.000       1
13-06-2007 06:30:00.000       2
13-06-2007 07:30:00.000       3
13-06-2007 08:30:00.000       5
13-06-2007 09:30:00.000       6
13-06-2007 10:30:00.000       5
13-06-2007 11:30:00.000       2
13-06-2007 12:30:00.000       0
13-06-2007 13:30:00.000      -2
13-06-2007 14:30:00.000      -1
13-06-2007 15:30:00.000       3
13-06-2007 16:30:00.000       4
13-06-2007 17:30:00.000       0
13-06-2007 18:30:00.000      -1
13-06-2007 19:30:00.000      -8
13-06-2007 20:30:00.000     -10
13-06-2007 21:30:00.000     -13
13-06-2007 22:30:00.000     -11
13-06-2007 23:30:00.000      -8
14-06-2007 00:30:00.000      -9
14-06-2007 01:30:00.000     -10
14-06-2007 02:30:00.000      -8
14-06-2007 03:30:00.000      -2
14-06-2007 04:30:00.000      -1
14-06-2007 05:30:00.000     -11
14-06-2007 06:30:00.000     -17
14-06-2007 07:30:00.000     -21
14-06-2007 08:30:00.000     -21
14-06-2007 09:30:00.000     -13
14-06-2007 10:30:00.000     -13
14-06-2007 11:30:00.000     -11
14-06-2007 12:30:00.000      -7
14-06-2007 13:30:00.000      -8
14-06-2007 14:30:00.000      -7
14-06-2007 15:30:00.000      -6
14-06-2007 16:30:00.000      -9
14-06-2007 17:30:00.000     -12
14-06-2007 18:30:00.000     -10
14-06-2007 19:30:00.000     -14
14-06-2007 20:30:00.000     -14
14-06-2007 21:30:00.000     -19
14-06-2007 22:30:00.000     -23
14-06-2007 23:30:00.000     -23
15-06-2007 00:30:00.000     -21
15-06-2007 01:30:00.000     -17
15-06-2007 02:30:00.000     -11
15-06-2007 03:30:00.000      -8
15-06-2007 04:30:00.000     -13
15-06-2007 05:30:00.000     -17
15-06-2007 06:30:00.000     -17
15-06-2007 07:30:00.000     -16
15-06-2007 08:30:00.000     -12
15-06-2007 09:30:00.000     -10
15-06-2007 10:30:00.000     -10
15-06-2007 11:30:00.000     -13
15-06-2007 12:30:00.000     -16
15-06-2007 13:30:00.000     -15
15-06-2007 14:30:00.000     -13
15-06-2007 15:30:00.000     -10
15-06-2007 16:30:00.000      -8
15-06-2007 17:30:00.000      -4
15-06-2007 18:30:00.000      -2
15-06-2007 19:30:00.000      -4
15-06-2007 20:30:00.000      -7
15-06-2007 21:30:00.000     -13
15-06-2007 22:30:00.000     -13
15-06-2007 23:30:00.000     -14
16-06-2007 00:30:00.000     -15
16-06-2007 01:30:00.000     -14
16-06-2007 02:30:00.000     -11
16-06-2007 03:30:00.000      -7
16-06-2007 04:30:00.000      -5
16-06-2007 05:30:00.000      -7
16-06-2007 06:30:00.000      -8
16-06-2007 07:30:00.000      -7
16-06-2007 08:30:00.000      -7
16-06-2007 09:30:00.000      -4
16-06-2007 10:30:00.000      -2
16-06-2007 11:30:00.000      -4
16-06-2007 12:30:00.000      -7
16-06-2007 13:30:00.000      -7
16-06-2007 14:30:00.000      -6
16-06-2007 15:30:00.000      -7
16-06-2007 16:30:00.000     -10
16-06-2007 17:30:00.000     -13
16-06-2007 18:30:00.000     -17
16-06-2007 19:30:00.000     -16
16-06-2007 20:30:00.000     -17
16-06-2007 21:30:00.000     -17
16-06-2007 22:30:00.000     -19
16-06-2007 23:30:00.000     -18
17-06-2007 00:30:00.000     -15
17-06-2007 01:30:00.000     -14
17-06-2007 02:30:00.000     -11
17-06-2007 03:30:00.000      -7
17-06-2007 04:30:00.000      -6
17-06-2007 05:30:00.000      -8
17-06-2007 06:30:00.000      -8
17-06-2007 07:30:00.000      -6
17-06-2007 08:30:00.000      -4
17-06-2007 09:30:00.000      -5
17-06-2007 10:30:00.000      -8
17-06-2007 11:30:00.000     -10
17-06-2007 12:30:00.000      -8
17-06-2007 13:30:00.000      -5
17-06-2007 14:30:00.000      -4
17-06-2007 15:30:00.000      -5
17-06-2007 16:30:00.000      -2
17-06-2007 17:30:00.000       0
17-06-2007 18:30:00.000      -2
17-06-2007 19:30:00.000      -4
17-06-2007 20:30:00.000      -5
17-06-2007 21:30:00.000      -6
17-06-2007 22:30:00.000      -8
17-06-2007 23:30:00.000     -10
18-06-2007 00:30:00.000     -11
18-06-2007 01:30:00.000     -12
18-06-2007 02:30:00.000     -11
18-06-2007 03:30:00.000      -9
18-06-2007 04:30:00.000      -5
18-06-2007 05:30:00.000      -6
18-06-2007 06:30:00.000      -7
18-06-2007 07:30:00.000      -8
18-06-2007 08:30:00.000      -7
18-06-2007 09:30:00.000      -6
18-06-2007 10:30:00.000      -4
18-06-2007 11:30:00.000      -2
18-06-2007 12:30:00.000       0
18-06-2007 13:30:00.000       2
18-06-2007 14:30:00.000       1
18-06-2007 15:30:00.000       1
18-06-2007 16:30:00.000       1
18-06-2007 17:30:00.000      -1
18-06-2007 18:30:00.000       1
18-06-2007 19:30:00.000       2
18-06-2007 20:30:00.000      -1
18-06-2007 21:30:00.000      -4
18-06-2007 22:30:00.000      -5
18-06-2007 23:30:00.000      -7
19-06-2007 00:30:00.000     -11
19-06-2007 01:30:00.000     -11
19-06-2007 02:30:00.000      -6
19-06-2007 03:30:00.000      -6
19-06-2007 04:30:00.000      -7
19-06-2007 05:30:00.000      -8
19-06-2007 06:30:00.000      -8
19-06-2007 07:30:00.000      -7
19-06-2007 08:30:00.000     -10
19-06-2007 09:30:00.000      -7
19-06-2007 10:30:00.000      -8
19-06-2007 11:30:00.000      -9
19-06-2007 12:30:00.000      -5
19-06-2007 13:30:00.000      -4
19-06-2007 14:30:00.000      -3
19-06-2007 15:30:00.000      -6
19-06-2007 16:30:00.000      -7
19-06-2007 17:30:00.000      -5
19-06-2007 18:30:00.000      -4
19-06-2007 19:30:00.000      -3
19-06-2007 20:30:00.000      -4
19-06-2007 21:30:00.000      -5
19-06-2007 22:30:00.000      -5
19-06-2007 23:30:00.000      -5
20-06-2007 00:30:00.000      -6
20-06-2007 01:30:00.000      -6
20-06-2007 02:30:00.000      -5
20-06-2007 03:30:00.000      -5
20-06-2007 04:30:00.000      -6
20-06-2007 05:30:00.000      -4
20-06-2007 06:30:00.000      -3
20-06-2007 07:30:00.000      -2
20-06-2007 08:30:00.000      -6
20-06-2007 09:30:00.000      -6
20-06-2007 10:30:00.000      -6
20-06-2007 11:30:00.000      -5
20-06-2007 12:30:00.000      -2
20-06-2007 13:30:00.000      -1
20-06-2007 14:30:00.000      -1
20-06-2007 15:30:00.000      -1
20-06-2007 16:30:00.000      -1
20-06-2007 17:30:00.000      -1
20-06-2007 18:30:00.000      -3
20-06-2007 19:30:00.000      -4
20-06-2007 20:30:00.000      -3
20-06-2007 21:30:00.000      -2
20-06-2007 22:30:00.000      -2
20-06-2007 23:30:00.000      -3
21-06-2007 00:30:00.000      -5
21-06-2007 01:30:00.000      -5
21-06-2007 02:30:00.000      -2
21-06-2007 03:30:00.000      -3
21-06-2007 04:30:00.000      -4
21-06-2007 05:30:00.000      -4
21-06-2007 06:30:00.000      -2
21-06-2007 07:30:00.000      -1
21-06-2007 08:30:00.000       9
21-06-2007 09:30:00.000      21
21-06-2007 10:30:00.000      21
21-06-2007 11:30:00.000      20
21-06-2007 12:30:00.000      13
21-06-2007 13:30:00.000       9
21-06-2007 14:30:00.000       2
21-06-2007 15:30:00.000      -5
21-06-2007 16:30:00.000      -3
21-06-2007 17:30:00.000       0
21-06-2007 18:30:00.000      -2
21-06-2007 19:30:00.000       0
21-06-2007 20:30:00.000       1
21-06-2007 21:30:00.000      -3
21-06-2007 22:30:00.000     -18
21-06-2007 23:30:00.000     -28
22-06-2007 00:30:00.000     -28
22-06-2007 01:30:00.000     -23
22-06-2007 02:30:00.000     -17
22-06-2007 03:30:00.000     -17
22-06-2007 04:30:00.000     -20
22-06-2007 05:30:00.000     -21
22-06-2007 06:30:00.000     -20
22-06-2007 07:30:00.000     -19
22-06-2007 08:30:00.000     -18
22-06-2007 09:30:00.000     -16
22-06-2007 10:30:00.000     -11
22-06-2007 11:30:00.000      -5
22-06-2007 12:30:00.000      -6
22-06-2007 13:30:00.000      -4
22-06-2007 14:30:00.000      -6
22-06-2007 15:30:00.000      -8
22-06-2007 16:30:00.000      -7
22-06-2007 17:30:00.000      -7
22-06-2007 18:30:00.000      -7
22-06-2007 19:30:00.000      -6
22-06-2007 20:30:00.000       1
22-06-2007 21:30:00.000     -10
22-06-2007 22:30:00.000     -10
22-06-2007 23:30:00.000      -9
23-06-2007 00:30:00.000     -11
23-06-2007 01:30:00.000      -8
23-06-2007 02:30:00.000     -12
23-06-2007 03:30:00.000     -17
23-06-2007 04:30:00.000     -19
23-06-2007 05:30:00.000     -19
23-06-2007 06:30:00.000     -20
23-06-2007 07:30:00.000     -16
23-06-2007 08:30:00.000     -17
23-06-2007 09:30:00.000     -14
23-06-2007 10:30:00.000     -12
23-06-2007 11:30:00.000     -11
23-06-2007 12:30:00.000     -10
23-06-2007 13:30:00.000     -11
23-06-2007 14:30:00.000     -11
23-06-2007 15:30:00.000     -12
23-06-2007 16:30:00.000     -12
23-06-2007 17:30:00.000     -11
23-06-2007 18:30:00.000     -10
23-06-2007 19:30:00.000     -12
23-06-2007 20:30:00.000     -16
23-06-2007 21:30:00.000     -13
23-06-2007 22:30:00.000      -8
23-06-2007 23:30:00.000      -8
24-06-2007 00:30:00.000      -4
24-06-2007 01:30:00.000      -6
24-06-2007 02:30:00.000      -7
24-06-2007 03:30:00.000      -6
24-06-2007 04:30:00.000      -5
24-06-2007 05:30:00.000      -7
24-06-2007 06:30:00.000      -6
24-06-2007 07:30:00.000      -4
24-06-2007 08:30:00.000      -7
24-06-2007 09:30:00.000      -8
24-06-2007 10:30:00.000      -6
24-06-2007 11:30:00.000      -2
24-06-2007 12:30:00.000      -2
24-06-2007 13:30:00.000      -5
24-06-2007 14:30:00.000      -5
24-06-2007 15:30:00.000      -5
24-06-2007 16:30:00.000      -5
24-06-2007 17:30:00.000      -1
24-06-2007 18:30:00.000      -1
24-06-2007 19:30:00.000      -2
24-06-2007 20:30:00.000      -4
24-06-2007 21:30:00.000      -4
24-06-2007 22:30:00.000      -5
24-06-2007 23:30:00.000      -7
25-06-2007 00:30:00.000      -9
25-06-2007 01:30:00.000      -7
25-06-2007 02:30:00.000      -7
25-06-2007 03:30:00.000      -4
25-06-2007 04:30:00.000      -7
25-06-2007 05:30:00.000      -9
25-06-2007 06:30:00.000      -9
25-06-2007 07:30:00.000     -10
25-06-2007 08:30:00.000     -11
25-06-2007 09:30:00.000     -10
25-06-2007 10:30:00.000      -8
25-06-2007 11:30:00.000      -6
25-06-2007 12:30:00.000      -8
25-06-2007 13:30:00.000      -7
25-06-2007 14:30:00.000      -6
25-06-2007 15:30:00.000      -7
25-06-2007 16:30:00.000     -10
25-06-2007 17:30:00.000      -8
25-06-2007 18:30:00.000      -5
25-06-2007 19:30:00.000      -4
25-06-2007 20:30:00.000      -6
25-06-2007 21:30:00.000      -7
25-06-2007 22:30:00.000      -7
25-06-2007 23:30:00.000      -6
26-06-2007 00:30:00.000      -3
26-06-2007 01:30:00.000      -1
26-06-2007 02:30:00.000       1
26-06-2007 03:30:00.000       1
26-06-2007 04:30:00.000       1
26-06-2007 05:30:00.000       0
26-06-2007 06:30:00.000       0
26-06-2007 07:30:00.000      -1
26-06-2007 08:30:00.000       0
26-06-2007 09:30:00.000       1
26-06-2007 10:30:00.000       1
26-06-2007 11:30:00.000      -1
26-06-2007 12:30:00.000      -3
26-06-2007 13:30:00.000      -2
26-06-2007 14:30:00.000       0
26-06-2007 15:30:00.000       2
26-06-2007 16:30:00.000       3
26-06-2007 17:30:00.000       3
26-06-2007 18:30:00.000       3
26-06-2007 19:30:00.000       3
26-06-2007 20:30:00.000       1
26-06-2007 21:30:00.000      -2
26-06-2007 22:30:00.000      -4
26-06-2007 23:30:00.000      -5
27-06-2007 00:30:00.000      -3
27-06-2007 01:30:00.000       4
27-06-2007 02:30:00.000       4
27-06-2007 03:30:00.000       4
27-06-2007 04:30:00.000       3
27-06-2007 05:30:00.000      -2
27-06-2007 06:30:00.000      -2
27-06-2007 07:30:00.000      -3
27-06-2007 08:30:00.000      -1
27-06-2007 09:30:00.000       1
27-06-2007 10:30:00.000       2
27-06-2007 11:30:00.000      -1
27-06-2007 12:30:00.000      -3
27-06-2007 13:30:00.000      -2
27-06-2007 14:30:00.000       1
27-06-2007 15:30:00.000       2
27-06-2007 16:30:00.000      -1
27-06-2007 17:30:00.000      -4
27-06-2007 18:30:00.000      -5
27-06-2007 19:30:00.000      -7
27-06-2007 20:30:00.000      -6
27-06-2007 21:30:00.000      -8
27-06-2007 22:30:00.000      -9
27-06-2007 23:30:00.000      -7
28-06-2007 00:30:00.000      -5
28-06-2007 01:30:00.000      -1
28-06-2007 02:30:00.000       4
28-06-2007 03:30:00.000       5
28-06-2007 04:30:00.000       2
28-06-2007 05:30:00.000      -1
28-06-2007 06:30:00.000      -3
28-06-2007 07:30:00.000      -7
28-06-2007 08:30:00.000     -11
28-06-2007 09:30:00.000     -12
28-06-2007 10:30:00.000      -9
28-06-2007 11:30:00.000      -3
28-06-2007 12:30:00.000       3
28-06-2007 13:30:00.000       3
28-06-2007 14:30:00.000       0
28-06-2007 15:30:00.000      -1
28-06-2007 16:30:00.000       2
28-06-2007 17:30:00.000       3
28-06-2007 18:30:00.000       5
28-06-2007 19:30:00.000       4
28-06-2007 20:30:00.000       6
28-06-2007 21:30:00.000       5
28-06-2007 22:30:00.000       1
28-06-2007 23:30:00.000       1
29-06-2007 00:30:00.000       1
29-06-2007 01:30:00.000       6
29-06-2007 02:30:00.000       8
29-06-2007 03:30:00.000       6
29-06-2007 04:30:00.000       5
29-06-2007 05:30:00.000       0
29-06-2007 06:30:00.000       0
29-06-2007 07:30:00.000      -3
29-06-2007 08:30:00.000      -2
29-06-2007 09:30:00.000       1
29-06-2007 10:30:00.000       4
29-06-2007 11:30:00.000       3
29-06-2007 12:30:00.000       1
29-06-2007 13:30:00.000       7
29-06-2007 14:30:00.000      25
29-06-2007 15:30:00.000      32
29-06-2007 16:30:00.000      33
29-06-2007 17:30:00.000      37
29-06-2007 18:30:00.000      30
29-06-2007 19:30:00.000      11
29-06-2007 20:30:00.000      -2
29-06-2007 21:30:00.000      -5
29-06-2007 22:30:00.000      -5
29-06-2007 23:30:00.000      -6
30-06-2007 00:30:00.000      -5
30-06-2007 01:30:00.000      -1
30-06-2007 02:30:00.000      -7
30-06-2007 03:30:00.000     -11
30-06-2007 04:30:00.000     -16
30-06-2007 05:30:00.000     -14
30-06-2007 06:30:00.000     -10
30-06-2007 07:30:00.000     -10
30-06-2007 08:30:00.000     -10
30-06-2007 09:30:00.000      -9
30-06-2007 10:30:00.000      -6
30-06-2007 11:30:00.000     -10
30-06-2007 12:30:00.000     -12
30-06-2007 13:30:00.000      -9
30-06-2007 14:30:00.000      -6
30-06-2007 15:30:00.000      -6
30-06-2007 16:30:00.000      -8
30-06-2007 17:30:00.000      -5
30-06-2007 18:30:00.000      -3
30-06-2007 19:30:00.000      -4
30-06-2007 20:30:00.000      -8
30-06-2007 21:30:00.000     -10
30-06-2007 22:30:00.000     -10
30-06-2007 23:30:00.000      -9
01-07-2007 00:30:00.000      -4
